numero,url,nome,proximas_evolucoes,tamanho,peso,tipos,efetividade,habilidades
0402,https://pokemondb.net/pokedex/kricketune,Kricketune,,1.0 m (3′03″),25.5 kg (56.2 lbs),Bug,"{'Nor': '1', 'Fir': '2', 'Wat': '1', 'Ele': '1', 'Gra': '½', 'Ice': '1', 'Fig': '½', 'Poi': '1', 'Gro': '½'}","[{'url': 'https://pokemondb.net/ability/technician', 'nome': 'Technician', 'descricao': 'Technician increases the power of moves - that are usually base power 60 or below - by 50%. Moves with variable base power are boosted only when it is 60 or below. For example, if Magnitude hits at level 6 it will be boosted from 50 to 75, but level 7 will stay at 70 base power. Moves like Sonic Boom that deal fixed HP damage are not affected by Technician .'}, {'url': 'https://pokemondb.net/ability/swarm', 'nome': 'Swarm', 'descricao': ""Swarm increases the power of Bug -type moves by 50% (1.5×) when the ability-bearer's HP falls below a third of its maximum (known in-game as in a pinch ). If a Pokémon with Swarm is the leading party Pokémon, wild Pokémon are twice as likely to appear.""}]"
0386,https://pokemondb.net/pokedex/deoxys,Deoxys,,1.7 m (5′07″),60.8 kg (134.0 lbs),Psychic,"{'Nor': '1', 'Fir': '1', 'Wat': '1', 'Ele': '1', 'Gra': '1', 'Ice': '1', 'Fig': '½', 'Poi': '1', 'Gro': '1'}","[{'url': 'https://pokemondb.net/ability/pressure', 'nome': 'Pressure', 'descricao': 'Pressure makes any attack targeted at the ability-bearer - regardless of whether it hits - use 2 PP instead of 1. If a Pokémon with Pressure is the leading party Pokémon, wild Pokémon are 50% more likely to be higher level.'}]"
0386,https://pokemondb.net/pokedex/deoxys,Deoxys,,1.7 m (5′07″),60.8 kg (134.0 lbs),Psychic,"{'Nor': '1', 'Fir': '1', 'Wat': '1', 'Ele': '1', 'Gra': '1', 'Ice': '1', 'Fig': '½', 'Poi': '1', 'Gro': '1'}","[{'url': 'https://pokemondb.net/ability/pressure', 'nome': 'Pressure', 'descricao': 'Pressure makes any attack targeted at the ability-bearer - regardless of whether it hits - use 2 PP instead of 1. If a Pokémon with Pressure is the leading party Pokémon, wild Pokémon are 50% more likely to be higher level.'}]"
0386,https://pokemondb.net/pokedex/deoxys,Deoxys,,1.7 m (5′07″),60.8 kg (134.0 lbs),Psychic,"{'Nor': '1', 'Fir': '1', 'Wat': '1', 'Ele': '1', 'Gra': '1', 'Ice': '1', 'Fig': '½', 'Poi': '1', 'Gro': '1'}","[{'url': 'https://pokemondb.net/ability/pressure', 'nome': 'Pressure', 'descricao': 'Pressure makes any attack targeted at the ability-bearer - regardless of whether it hits - use 2 PP instead of 1. If a Pokémon with Pressure is the leading party Pokémon, wild Pokémon are 50% more likely to be higher level.'}]"
0385,https://pokemondb.net/pokedex/jirachi,Jirachi,,0.3 m (1′00″),1.1 kg (2.4 lbs),"Steel, Psychic","{'Nor': '½', 'Fir': '2', 'Wat': '1', 'Ele': '1', 'Gra': '½', 'Ice': '½', 'Fig': '1', 'Poi': '0', 'Gro': '2'}","[{'url': 'https://pokemondb.net/ability/serene-grace', 'nome': 'Serene Grace', 'descricao': ""Serene Grace doubles the chance of moves' secondary effects occurring - specifically stat changes, status ailments, or flinching. It also increases the chance of flinching due to the held items King's Rock and Razor Fang from 10% to 20% (however, note that those items do not affect moves that already have a flinch chance). Serene Grace does not affect status moves or the Pokémon's critical hit ratio. Shadow Ball normally has a 20% chance of lowering Special Defense; with Serene Grace it is boosted to a 40% chance. Air Slash has a 30% of causing the target to flinch; with Serene Grace it is boosted to a 60% chance. If the item King's Rock is held it does not increase that percentage, but rather if the move does not cause flinching (40% chance), then there is now a further 20% chance the target will flinch from King's Rock . This means Serene Grace with Air Slash and King's Rock gives a total probability of 68% (1 - 0.4*0.8) that the opponent will flinch. In Generations 3-4 Serene Grace does not increase the flinch chance of King's Rock or Razor Fang. In Generations 3-5 Serene Grace does not affect the move Secret Power .""}]"
0384,https://pokemondb.net/pokedex/rayquaza,Rayquaza,,7.0 m (23′00″),206.5 kg (455.3 lbs),"Dragon, Flying","{'Nor': '1', 'Fir': '½', 'Wat': '½', 'Ele': '1', 'Gra': '¼', 'Ice': '4', 'Fig': '½', 'Poi': '1', 'Gro': '0'}","[{'url': 'https://pokemondb.net/ability/air-lock', 'nome': 'Air Lock', 'descricao': 'Air Lock suppresses all effects brought on by weather, including move power increases, end-of-turn damage, accuracy changes, relevant abilities and so on.'}]"
0384,https://pokemondb.net/pokedex/rayquaza,Rayquaza,,7.0 m (23′00″),206.5 kg (455.3 lbs),"Dragon, Flying","{'Nor': '1', 'Fir': '½', 'Wat': '½', 'Ele': '1', 'Gra': '¼', 'Ice': '4', 'Fig': '½', 'Poi': '1', 'Gro': '0'}","[{'url': 'https://pokemondb.net/ability/air-lock', 'nome': 'Air Lock', 'descricao': 'Air Lock suppresses all effects brought on by weather, including move power increases, end-of-turn damage, accuracy changes, relevant abilities and so on.'}]"
0383,https://pokemondb.net/pokedex/groudon,Groudon,,3.5 m (11′06″),950.0 kg (2094.4 lbs),Ground,"{'Nor': '1', 'Fir': '1', 'Wat': '2', 'Ele': '0', 'Gra': '2', 'Ice': '2', 'Fig': '1', 'Poi': '½', 'Gro': '1'}","[{'url': 'https://pokemondb.net/ability/drought', 'nome': 'Drought', 'descricao': 'Drought creates harsh sunlight when the ability-bearer enters battle. The effect lasts 5 turns, unless it is cleared via Air Lock or Cloud Nine or replaced by another weather condition. If multiple Pokémon with weather-generating abilities ( Drought , Drizzle , Sand Stream or Snow Warning ) enter the field on the same turn, each weather condition will activate consecutively, fastest Pokémon first. In other words, the resultant weather condition will be that of the slowest Pokémon. Prior to Generation 6 , Drought lasts indefinitely upon activation.'}]"
0383,https://pokemondb.net/pokedex/groudon,Groudon,,3.5 m (11′06″),950.0 kg (2094.4 lbs),Ground,"{'Nor': '1', 'Fir': '1', 'Wat': '2', 'Ele': '0', 'Gra': '2', 'Ice': '2', 'Fig': '1', 'Poi': '½', 'Gro': '1'}","[{'url': 'https://pokemondb.net/ability/drought', 'nome': 'Drought', 'descricao': 'Drought creates harsh sunlight when the ability-bearer enters battle. The effect lasts 5 turns, unless it is cleared via Air Lock or Cloud Nine or replaced by another weather condition. If multiple Pokémon with weather-generating abilities ( Drought , Drizzle , Sand Stream or Snow Warning ) enter the field on the same turn, each weather condition will activate consecutively, fastest Pokémon first. In other words, the resultant weather condition will be that of the slowest Pokémon. Prior to Generation 6 , Drought lasts indefinitely upon activation.'}]"
0382,https://pokemondb.net/pokedex/kyogre,Kyogre,,4.5 m (14′09″),352.0 kg (776.0 lbs),Water,"{'Nor': '1', 'Fir': '½', 'Wat': '½', 'Ele': '2', 'Gra': '2', 'Ice': '½', 'Fig': '1', 'Poi': '1', 'Gro': '1'}","[{'url': 'https://pokemondb.net/ability/drizzle', 'nome': 'Drizzle', 'descricao': 'Drizzle creates a rain shower when the ability-bearer enters battle. The effect lasts 5 turns, unless it is cleared via Air Lock or Cloud Nine or replaced by another weather condition. If multiple Pokémon with weather-generating abilities ( Drizzle , Drought , Sand Stream or Snow Warning ) enter the field on the same turn, each weather condition will activate consecutively, fastest Pokémon first. In other words, the resultant weather condition will be that of the slowest Pokémon. Prior to Generation 6 , Drizzle lasts indefinitely upon activation.'}]"
0382,https://pokemondb.net/pokedex/kyogre,Kyogre,,4.5 m (14′09″),352.0 kg (776.0 lbs),Water,"{'Nor': '1', 'Fir': '½', 'Wat': '½', 'Ele': '2', 'Gra': '2', 'Ice': '½', 'Fig': '1', 'Poi': '1', 'Gro': '1'}","[{'url': 'https://pokemondb.net/ability/drizzle', 'nome': 'Drizzle', 'descricao': 'Drizzle creates a rain shower when the ability-bearer enters battle. The effect lasts 5 turns, unless it is cleared via Air Lock or Cloud Nine or replaced by another weather condition. If multiple Pokémon with weather-generating abilities ( Drizzle , Drought , Sand Stream or Snow Warning ) enter the field on the same turn, each weather condition will activate consecutively, fastest Pokémon first. In other words, the resultant weather condition will be that of the slowest Pokémon. Prior to Generation 6 , Drizzle lasts indefinitely upon activation.'}]"
0381,https://pokemondb.net/pokedex/latios,Latios,,2.0 m (6′07″),60.0 kg (132.3 lbs),"Dragon, Psychic","{'Nor': '1', 'Fir': '½', 'Wat': '½', 'Ele': '½', 'Gra': '½', 'Ice': '2', 'Fig': '½', 'Poi': '1', 'Gro': '0'}","[{'url': 'https://pokemondb.net/ability/levitate', 'nome': 'Levitate', 'descricao': 'Levitate causes the Pokémon to be raised (like Flying -type Pokémon). Raised Pokémon are not affected by Ground -type moves, Spikes , Toxic Spikes nor Arena Trap . Full details in glossary .'}]"
0381,https://pokemondb.net/pokedex/latios,Latios,,2.0 m (6′07″),60.0 kg (132.3 lbs),"Dragon, Psychic","{'Nor': '1', 'Fir': '½', 'Wat': '½', 'Ele': '½', 'Gra': '½', 'Ice': '2', 'Fig': '½', 'Poi': '1', 'Gro': '0'}","[{'url': 'https://pokemondb.net/ability/levitate', 'nome': 'Levitate', 'descricao': 'Levitate causes the Pokémon to be raised (like Flying -type Pokémon). Raised Pokémon are not affected by Ground -type moves, Spikes , Toxic Spikes nor Arena Trap . Full details in glossary .'}]"
0380,https://pokemondb.net/pokedex/latias,Latias,,1.4 m (4′07″),40.0 kg (88.2 lbs),"Dragon, Psychic","{'Nor': '1', 'Fir': '½', 'Wat': '½', 'Ele': '½', 'Gra': '½', 'Ice': '2', 'Fig': '½', 'Poi': '1', 'Gro': '0'}","[{'url': 'https://pokemondb.net/ability/levitate', 'nome': 'Levitate', 'descricao': 'Levitate causes the Pokémon to be raised (like Flying -type Pokémon). Raised Pokémon are not affected by Ground -type moves, Spikes , Toxic Spikes nor Arena Trap . Full details in glossary .'}]"
0380,https://pokemondb.net/pokedex/latias,Latias,,1.4 m (4′07″),40.0 kg (88.2 lbs),"Dragon, Psychic","{'Nor': '1', 'Fir': '½', 'Wat': '½', 'Ele': '½', 'Gra': '½', 'Ice': '2', 'Fig': '½', 'Poi': '1', 'Gro': '0'}","[{'url': 'https://pokemondb.net/ability/levitate', 'nome': 'Levitate', 'descricao': 'Levitate causes the Pokémon to be raised (like Flying -type Pokémon). Raised Pokémon are not affected by Ground -type moves, Spikes , Toxic Spikes nor Arena Trap . Full details in glossary .'}]"
0377,https://pokemondb.net/pokedex/regirock,Regirock,,1.7 m (5′07″),230.0 kg (507.1 lbs),Rock,"{'Nor': '½', 'Fir': '½', 'Wat': '2', 'Ele': '1', 'Gra': '2', 'Ice': '1', 'Fig': '2', 'Poi': '½', 'Gro': '2'}","[{'url': 'https://pokemondb.net/ability/sturdy', 'nome': 'Sturdy', 'descricao': 'Sturdy allows the Pokémon to survive with 1 HP if attacked at full HP with an attack that would otherwise knock it out. It also prevents One-Hit-KO moves ( Fissure , Horn Drill , Guillotine or Sheer Cold ). If Sturdy activates before the final hit of a multi-hit move (such as Fury Swipes ), the subsequent hit will still deal damage and therefore cause the Pokémon to faint. Sturdy does not prevent self-inflicted KO moves such as Selfdestruct , Explosion and Final Gambit .'}, {'url': 'https://pokemondb.net/ability/clear-body', 'nome': 'Clear Body', 'descricao': 'Prevents other Pokémon from lowering its stats.'}]"
0378,https://pokemondb.net/pokedex/regice,Regice,,1.8 m (5′11″),175.0 kg (385.8 lbs),Ice,"{'Nor': '1', 'Fir': '2', 'Wat': '1', 'Ele': '1', 'Gra': '1', 'Ice': '½', 'Fig': '2', 'Poi': '1', 'Gro': '1'}","[{'url': 'https://pokemondb.net/ability/ice-body', 'nome': 'Ice Body', 'descricao': 'A Pokémon with Ice Body will recover 1 ⁄ 16 of its maximum HP during hail, after each turn. It also grants immunity to the hailstorm damage, if not already immune.'}, {'url': 'https://pokemondb.net/ability/clear-body', 'nome': 'Clear Body', 'descricao': 'Prevents other Pokémon from lowering its stats.'}]"
0379,https://pokemondb.net/pokedex/registeel,Registeel,,1.9 m (6′03″),205.0 kg (451.9 lbs),Steel,"{'Nor': '½', 'Fir': '2', 'Wat': '1', 'Ele': '1', 'Gra': '½', 'Ice': '½', 'Fig': '2', 'Poi': '0', 'Gro': '2'}","[{'url': 'https://pokemondb.net/ability/light-metal', 'nome': 'Light Metal', 'descricao': ""Light Metal halves the Pokémon's weight in battle. Decreasing weight affects these moves:""}, {'url': 'https://pokemondb.net/ability/clear-body', 'nome': 'Clear Body', 'descricao': 'Prevents other Pokémon from lowering its stats.'}]"
0376,https://pokemondb.net/pokedex/metagross,Metagross,,1.6 m (5′03″),550.0 kg (1212.5 lbs),"Steel, Psychic","{'Nor': '½', 'Fir': '2', 'Wat': '1', 'Ele': '1', 'Gra': '½', 'Ice': '½', 'Fig': '1', 'Poi': '0', 'Gro': '2'}","[{'url': 'https://pokemondb.net/ability/light-metal', 'nome': 'Light Metal', 'descricao': ""Light Metal halves the Pokémon's weight in battle. Decreasing weight affects these moves:""}, {'url': 'https://pokemondb.net/ability/clear-body', 'nome': 'Clear Body', 'descricao': 'Prevents other Pokémon from lowering its stats.'}]"
0363,https://pokemondb.net/pokedex/spheal,Spheal,"[{'numero': '#0364', 'level': 'Level 44', 'item': None, 'nome': 'Sealeo', 'url': 'https://pokemondb.net/pokedex/sealeo'}, {'numero': '#0365', 'level': None, 'item': None, 'nome': 'Walrein', 'url': 'https://pokemondb.net/pokedex/walrein'}]",0.8 m (2′07″),39.5 kg (87.1 lbs),"Ice, Water","{'Nor': '1', 'Fir': '½', 'Wat': '½', 'Ele': '2', 'Gra': '2', 'Ice': '&frac18;', 'Fig': '2', 'Poi': '1', 'Gro': '1'}","[{'url': 'https://pokemondb.net/ability/oblivious', 'nome': 'Oblivious', 'descricao': 'Oblivious makes the Pokémon immune to gender-based moves and abilities, specifically Attract , Captivate and Cute Charm .'}, {'url': 'https://pokemondb.net/ability/ice-body', 'nome': 'Ice Body', 'descricao': 'A Pokémon with Ice Body will recover 1 ⁄ 16 of its maximum HP during hail, after each turn. It also grants immunity to the hailstorm damage, if not already immune.'}, {'url': 'https://pokemondb.net/ability/thick-fat', 'nome': 'Thick Fat', 'descricao': 'Thick Fat reduces the damage taken from Fire -type and Ice -type moves by 50%. Interestingly, many Pokémon possessing this ability already take reduced damage from those types. A Dewgong or Walrein with Thick Fat would take 1 ⁄ 8 normal damage when hit by an Ice-type move.'}]"
0362,https://pokemondb.net/pokedex/glalie,Glalie,,1.5 m (4′11″),256.5 kg (565.5 lbs),Ice,"{'Nor': '1', 'Fir': '2', 'Wat': '1', 'Ele': '1', 'Gra': '1', 'Ice': '½', 'Fig': '2', 'Poi': '1', 'Gro': '1'}","[{'url': 'https://pokemondb.net/ability/moody', 'nome': 'Moody', 'descricao': 'Raises one stat and lowers another.'}, {'url': 'https://pokemondb.net/ability/ice-body', 'nome': 'Ice Body', 'descricao': 'A Pokémon with Ice Body will recover 1 ⁄ 16 of its maximum HP during hail, after each turn. It also grants immunity to the hailstorm damage, if not already immune.'}, {'url': 'https://pokemondb.net/ability/inner-focus', 'nome': 'Inner Focus', 'descricao': 'Inner Focus prevents the Pokémon from flinching, for example when attacked by a move like Headbutt .'}]"
0364,https://pokemondb.net/pokedex/sealeo,Sealeo,"[{'numero': '#0365', 'level': None, 'item': None, 'nome': 'Walrein', 'url': 'https://pokemondb.net/pokedex/walrein'}]",1.1 m (3′07″),87.6 kg (193.1 lbs),"Ice, Water","{'Nor': '1', 'Fir': '½', 'Wat': '½', 'Ele': '2', 'Gra': '2', 'Ice': '&frac18;', 'Fig': '2', 'Poi': '1', 'Gro': '1'}","[{'url': 'https://pokemondb.net/ability/oblivious', 'nome': 'Oblivious', 'descricao': 'Oblivious makes the Pokémon immune to gender-based moves and abilities, specifically Attract , Captivate and Cute Charm .'}, {'url': 'https://pokemondb.net/ability/ice-body', 'nome': 'Ice Body', 'descricao': 'A Pokémon with Ice Body will recover 1 ⁄ 16 of its maximum HP during hail, after each turn. It also grants immunity to the hailstorm damage, if not already immune.'}, {'url': 'https://pokemondb.net/ability/thick-fat', 'nome': 'Thick Fat', 'descricao': 'Thick Fat reduces the damage taken from Fire -type and Ice -type moves by 50%. Interestingly, many Pokémon possessing this ability already take reduced damage from those types. A Dewgong or Walrein with Thick Fat would take 1 ⁄ 8 normal damage when hit by an Ice-type move.'}]"
0365,https://pokemondb.net/pokedex/walrein,Walrein,,1.4 m (4′07″),150.6 kg (332.0 lbs),"Ice, Water","{'Nor': '1', 'Fir': '½', 'Wat': '½', 'Ele': '2', 'Gra': '2', 'Ice': '&frac18;', 'Fig': '2', 'Poi': '1', 'Gro': '1'}","[{'url': 'https://pokemondb.net/ability/oblivious', 'nome': 'Oblivious', 'descricao': 'Oblivious makes the Pokémon immune to gender-based moves and abilities, specifically Attract , Captivate and Cute Charm .'}, {'url': 'https://pokemondb.net/ability/ice-body', 'nome': 'Ice Body', 'descricao': 'A Pokémon with Ice Body will recover 1 ⁄ 16 of its maximum HP during hail, after each turn. It also grants immunity to the hailstorm damage, if not already immune.'}, {'url': 'https://pokemondb.net/ability/thick-fat', 'nome': 'Thick Fat', 'descricao': 'Thick Fat reduces the damage taken from Fire -type and Ice -type moves by 50%. Interestingly, many Pokémon possessing this ability already take reduced damage from those types. A Dewgong or Walrein with Thick Fat would take 1 ⁄ 8 normal damage when hit by an Ice-type move.'}]"
