numero,url,nome,tipos,Peso_kg,altura_cm,efetividade_dict,habilidades_nomes,habilidades_urls,habilidades_descricoes,numero_evol,level_evol,item_evol,nome_evol,url_evol
439,https://pokemondb.net/pokedex/mime-jr,Mime Jr.,"Psychic, Fairy",13.0,60.0,"{'Nor': 1.0, 'Fir': 1.0, 'Wat': 1.0, 'Ele': 1.0, 'Gra': 1.0, 'Ice': 1.0, 'Fig': 0.25, 'Poi': 2.0, 'Gro': 1.0}",Technician; Filter; Soundproof,https://pokemondb.net/ability/technician; https://pokemondb.net/ability/filter; https://pokemondb.net/ability/soundproof,"Technician increases the power of moves - that are usually base power 60 or below - by 50%. Moves with variable base power are boosted only when it is 60 or below. For example, if Magnitude hits at level 6 it will be boosted from 50 to 75, but level 7 will stay at 70 base power. Moves like Sonic Boom that deal fixed HP damage are not affected by Technician .; Filter reduces the damage taken from super-effective attacks by 25%. For example, a Dark-type move used against a Psychic-type Pokémon with Filter would deal 1.5× the usual damage instead of 2×. A double weakness would be reduced from 4× to 3×.; Soundproof grants the Pokémon immunity to all sound-based moves, preventing all damage and effects. In Generation 5 only, Pokémon with Soundproof could be cured of status conditions by Heal Bell .",122; 122; 866,None; None; 42,None; None; None,None; None; None,None; None; None
440,https://pokemondb.net/pokedex/happiny,Happiny,Normal,24.4,60.0,"{'Nor': 1.0, 'Fir': 1.0, 'Wat': 1.0, 'Ele': 1.0, 'Gra': 1.0, 'Ice': 1.0, 'Fig': 2.0, 'Poi': 1.0, 'Gro': 1.0}",Friend Guard; Serene Grace; Natural Cure,https://pokemondb.net/ability/friend-guard; https://pokemondb.net/ability/serene-grace; https://pokemondb.net/ability/natural-cure,"Reduces damage done to allies.; Serene Grace doubles the chance of moves' secondary effects occurring - specifically stat changes, status ailments, or flinching. It also increases the chance of flinching due to the held items King's Rock and Razor Fang from 10% to 20% (however, note that those items do not affect moves that already have a flinch chance). Serene Grace does not affect status moves or the Pokémon's critical hit ratio. Shadow Ball normally has a 20% chance of lowering Special Defense; with Serene Grace it is boosted to a 40% chance. Air Slash has a 30% of causing the target to flinch; with Serene Grace it is boosted to a 60% chance. If the item King's Rock is held it does not increase that percentage, but rather if the move does not cause flinching (40% chance), then there is now a further 20% chance the target will flinch from King's Rock . This means Serene Grace with Air Slash and King's Rock gives a total probability of 68% (1 - 0.4*0.8) that the opponent will flinch. In Generations 3-4 Serene Grace does not increase the flinch chance of King's Rock or Razor Fang. In Generations 3-5 Serene Grace does not affect the move Secret Power .; All status problems heal when it switches out.",113; 242,None; None,None; None,Chansey; Blissey,https://pokemondb.net/pokedex/chansey; https://pokemondb.net/pokedex/blissey
441,https://pokemondb.net/pokedex/chatot,Chatot,"Normal, Flying",1.9,50.0,"{'Nor': 1.0, 'Fir': 1.0, 'Wat': 1.0, 'Ele': 2.0, 'Gra': 0.5, 'Ice': 2.0, 'Fig': 1.0, 'Poi': 1.0, 'Gro': 0.0}",Big Pecks; Tangled Feet; Keen Eye,https://pokemondb.net/ability/big-pecks; https://pokemondb.net/ability/tangled-feet; https://pokemondb.net/ability/keen-eye,"Big Pecks prevents the ability-bearer's Defense stat from being lowered, for example via Tail Whip .; Raises evasion if the Pokémon is confused.; Keen Eye prevents the Pokémon from losing accuracy, for example from moves like Sand-Attack . If a Pokémon with Keen Eye is the leading party Pokémon, wild Pokémon are 50% less likely to be lower level.",None,None,None,None,None
442,https://pokemondb.net/pokedex/spiritomb,Spiritomb,"Ghost, Dark",108.0,100.0,"{'Nor': 0.0, 'Fir': 1.0, 'Wat': 1.0, 'Ele': 1.0, 'Gra': 1.0, 'Ice': 1.0, 'Fig': 0.0, 'Poi': 0.5, 'Gro': 1.0}",Infiltrator; Pressure,https://pokemondb.net/ability/infiltrator; https://pokemondb.net/ability/pressure,"Infiltrator ignores the effects of Reflect , Light Screen and Safeguard . In other words, if the opponent has used Safeguard, Toxic would still badly poison them.; Pressure makes any attack targeted at the ability-bearer - regardless of whether it hits - use 2 PP instead of 1. If a Pokémon with Pressure is the leading party Pokémon, wild Pokémon are 50% more likely to be higher level.",None,None,None,None,None
443,https://pokemondb.net/pokedex/gible,Gible,"Dragon, Ground",20.5,70.0,"{'Nor': 1.0, 'Fir': 0.5, 'Wat': 1.0, 'Ele': 0.0, 'Gra': 1.0, 'Ice': 4.0, 'Fig': 1.0, 'Poi': 0.5, 'Gro': 1.0}",Rough Skin; Sand Veil,https://pokemondb.net/ability/rough-skin; https://pokemondb.net/ability/sand-veil,"When a Pokémon with Rough Skin is hit by a move that makes contact, the attacker receives damage equal to 1 ⁄ 8 of their maximum HP. Multi-hit moves (e.g. DoubleSlap ) activate Rough Skin for each strike. In Generation 3 , the damage from Rough Skin is 1 ⁄ 16 of the maximum HP.; Sand Veil raises the ability-bearer's evasion by 20% in a sandstorm . It also gives immunity to sandstorm damage (if they are not already protected by being Ground / Rock / Steel type). If a Pokémon with Sand Veil is the leading party Pokémon while travelling in a sandstorm, wild Pokémon are only half as likely to appear.",444; 445,48; None,None; None,Gabite; Garchomp,https://pokemondb.net/pokedex/gabite; https://pokemondb.net/pokedex/garchomp
444,https://pokemondb.net/pokedex/gabite,Gabite,"Dragon, Ground",56.0,140.0,"{'Nor': 1.0, 'Fir': 0.5, 'Wat': 1.0, 'Ele': 0.0, 'Gra': 1.0, 'Ice': 4.0, 'Fig': 1.0, 'Poi': 0.5, 'Gro': 1.0}",Rough Skin; Sand Veil,https://pokemondb.net/ability/rough-skin; https://pokemondb.net/ability/sand-veil,"When a Pokémon with Rough Skin is hit by a move that makes contact, the attacker receives damage equal to 1 ⁄ 8 of their maximum HP. Multi-hit moves (e.g. DoubleSlap ) activate Rough Skin for each strike. In Generation 3 , the damage from Rough Skin is 1 ⁄ 16 of the maximum HP.; Sand Veil raises the ability-bearer's evasion by 20% in a sandstorm . It also gives immunity to sandstorm damage (if they are not already protected by being Ground / Rock / Steel type). If a Pokémon with Sand Veil is the leading party Pokémon while travelling in a sandstorm, wild Pokémon are only half as likely to appear.",445,None,None,Garchomp,https://pokemondb.net/pokedex/garchomp
445,https://pokemondb.net/pokedex/garchomp,Garchomp,"Dragon, Ground",95.0,190.0,"{'Nor': 1.0, 'Fir': 0.5, 'Wat': 1.0, 'Ele': 0.0, 'Gra': 1.0, 'Ice': 4.0, 'Fig': 1.0, 'Poi': 0.5, 'Gro': 1.0}",Rough Skin; Sand Veil,https://pokemondb.net/ability/rough-skin; https://pokemondb.net/ability/sand-veil,"When a Pokémon with Rough Skin is hit by a move that makes contact, the attacker receives damage equal to 1 ⁄ 8 of their maximum HP. Multi-hit moves (e.g. DoubleSlap ) activate Rough Skin for each strike. In Generation 3 , the damage from Rough Skin is 1 ⁄ 16 of the maximum HP.; Sand Veil raises the ability-bearer's evasion by 20% in a sandstorm . It also gives immunity to sandstorm damage (if they are not already protected by being Ground / Rock / Steel type). If a Pokémon with Sand Veil is the leading party Pokémon while travelling in a sandstorm, wild Pokémon are only half as likely to appear.",None,None,None,None,None
446,https://pokemondb.net/pokedex/munchlax,Munchlax,Normal,105.0,60.0,"{'Nor': 1.0, 'Fir': 1.0, 'Wat': 1.0, 'Ele': 1.0, 'Gra': 1.0, 'Ice': 1.0, 'Fig': 2.0, 'Poi': 1.0, 'Gro': 1.0}",Gluttony; Thick Fat; Pickup,https://pokemondb.net/ability/gluttony; https://pokemondb.net/ability/thick-fat; https://pokemondb.net/ability/pickup,"A Pokémon with Gluttony will use a pinch berry when its HP drops to 50%, rather than the usual 25%. Pinch berries are: Figy, Wiki, Mago, Aguav, Iapapa, Liechi, Ganlon, Salac, Petaya, Apicot, Lansat, Starf, Micle and Custap. (Their descriptions state that they work in a pinch. ); Thick Fat reduces the damage taken from Fire -type and Ice -type moves by 50%. Interestingly, many Pokémon possessing this ability already take reduced damage from those types. A Dewgong or Walrein with Thick Fat would take 1 ⁄ 8 normal damage when hit by an Ice-type move.; When another Pokémon on the field uses a single-use held item, a Pokémon with Pickup will obtain the used item (if they are not already holding anything) and it can be used again. Pokémon with Pickup will also obtain an item thrown at them with Fling (if they are not already holding anything). In Generations 3-4 , Pickup has no effect in battle. When a battle ends, any party Pokémon with Pickup has a 10% chance of picking up an item (if they are not already holding an item). Items picked up range from Potions, Great Balls, Ultra Balls and Rare Candies up to Leftovers and some TMs. Better items have a lower chance of being found; furthermore, higher-level Pokémon will obtain better items.",143,None,None,Snorlax,https://pokemondb.net/pokedex/snorlax
447,https://pokemondb.net/pokedex/riolu,Riolu,Fighting,20.2,70.0,"{'Nor': 1.0, 'Fir': 1.0, 'Wat': 1.0, 'Ele': 1.0, 'Gra': 1.0, 'Ice': 1.0, 'Fig': 1.0, 'Poi': 1.0, 'Gro': 1.0}",Prankster; Inner Focus; Steadfast,https://pokemondb.net/ability/prankster; https://pokemondb.net/ability/inner-focus; https://pokemondb.net/ability/steadfast,"Prankster increases the priority of status moves by +1. This means that a slower Pokémon with Prankster can use a status move before the opponent uses a regular move. Or if the ability-bearer is faster, it could use a status move before the opponent uses a priority move like Aqua Jet . The move Quick Guard does not block moves whose priority is increased by Prankster (but it does block moves that already have increased priority).; Inner Focus prevents the Pokémon from flinching, for example when attacked by a move like Headbutt .; Raises Speed each time the Pokémon flinches.",448,None,None,Lucario,https://pokemondb.net/pokedex/lucario
429,https://pokemondb.net/pokedex/mismagius,Mismagius,Ghost,4.4,90.0,"{'Nor': 0.0, 'Fir': 1.0, 'Wat': 1.0, 'Ele': 1.0, 'Gra': 1.0, 'Ice': 1.0, 'Fig': 0.0, 'Poi': 0.5, 'Gro': 0.0}",Levitate,https://pokemondb.net/ability/levitate,"Levitate causes the Pokémon to be raised (like Flying -type Pokémon). Raised Pokémon are not affected by Ground -type moves, Spikes , Toxic Spikes nor Arena Trap . Full details in glossary .",None,None,None,None,None
421,https://pokemondb.net/pokedex/cherrim,Cherrim,Grass,9.3,50.0,"{'Nor': 1.0, 'Fir': 2.0, 'Wat': 0.5, 'Ele': 0.5, 'Gra': 0.5, 'Ice': 2.0, 'Fig': 1.0, 'Poi': 2.0, 'Gro': 0.5}",Flower Gift,https://pokemondb.net/ability/flower-gift,Flower Gift raises the Attack and Special Defense of all party Pokémon by 50% during harsh sunlight.,None,None,None,None,None
420,https://pokemondb.net/pokedex/cherubi,Cherubi,Grass,3.3,40.0,"{'Nor': 1.0, 'Fir': 2.0, 'Wat': 0.5, 'Ele': 0.5, 'Gra': 0.5, 'Ice': 2.0, 'Fig': 1.0, 'Poi': 2.0, 'Gro': 0.5}",Chlorophyll,https://pokemondb.net/ability/chlorophyll,Chlorophyll doubles the ability-bearer's Speed during bright sunshine .,421,None,None,Cherrim,https://pokemondb.net/pokedex/cherrim
416,https://pokemondb.net/pokedex/vespiquen,Vespiquen,"Bug, Flying",38.5,120.0,"{'Nor': 1.0, 'Fir': 2.0, 'Wat': 1.0, 'Ele': 2.0, 'Gra': 0.25, 'Ice': 2.0, 'Fig': 0.25, 'Poi': 1.0, 'Gro': 0.0}",Unnerve; Pressure,https://pokemondb.net/ability/unnerve; https://pokemondb.net/ability/pressure,"Makes the foe nervous and unable to eat Berries.; Pressure makes any attack targeted at the ability-bearer - regardless of whether it hits - use 2 PP instead of 1. If a Pokémon with Pressure is the leading party Pokémon, wild Pokémon are 50% more likely to be higher level.",None,None,None,None,None
417,https://pokemondb.net/pokedex/pachirisu,Pachirisu,Electric,3.9,40.0,"{'Nor': 1.0, 'Fir': 1.0, 'Wat': 1.0, 'Ele': 0.5, 'Gra': 1.0, 'Ice': 1.0, 'Fig': 1.0, 'Poi': 1.0, 'Gro': 2.0}",Volt Absorb; Pickup; Run Away,https://pokemondb.net/ability/volt-absorb; https://pokemondb.net/ability/pickup; https://pokemondb.net/ability/run-away,"A Pokémon with Volt Absorb heals 1 ⁄ 4 of its maximum HP when hit by an Electric -type attack, including Thunder Wave . In Generation 3 , Volt Absorb does not activate for Thunder Wave .; When another Pokémon on the field uses a single-use held item, a Pokémon with Pickup will obtain the used item (if they are not already holding anything) and it can be used again. Pokémon with Pickup will also obtain an item thrown at them with Fling (if they are not already holding anything). In Generations 3-4 , Pickup has no effect in battle. When a battle ends, any party Pokémon with Pickup has a 10% chance of picking up an item (if they are not already holding an item). Items picked up range from Potions, Great Balls, Ultra Balls and Rare Candies up to Leftovers and some TMs. Better items have a lower chance of being found; furthermore, higher-level Pokémon will obtain better items.; Run Away allows the bearer to flee a battle with a wild Pokémon without fail, even if the opposing Pokémon has used a move like Mean Look or Bind , or has an ability such as Arena Trap . Pokémon with Run Away cannot switch out for another Pokémon, only flee. It does not allow the Pokémon to flee from Trainer battles.",None,None,None,None,None
419,https://pokemondb.net/pokedex/floatzel,Floatzel,Water,33.5,110.0,"{'Nor': 1.0, 'Fir': 0.5, 'Wat': 0.5, 'Ele': 2.0, 'Gra': 2.0, 'Ice': 0.5, 'Fig': 1.0, 'Poi': 1.0, 'Gro': 1.0}",Water Veil; Swift Swim,https://pokemondb.net/ability/water-veil; https://pokemondb.net/ability/swift-swim,Prevents the Pokémon from getting a burn.; Swift Swim doubles the ability-bearer's Speed during rain .,None,None,None,None,None
418,https://pokemondb.net/pokedex/buizel,Buizel,Water,29.5,70.0,"{'Nor': 1.0, 'Fir': 0.5, 'Wat': 0.5, 'Ele': 2.0, 'Gra': 2.0, 'Ice': 0.5, 'Fig': 1.0, 'Poi': 1.0, 'Gro': 1.0}",Water Veil; Swift Swim,https://pokemondb.net/ability/water-veil; https://pokemondb.net/ability/swift-swim,Prevents the Pokémon from getting a burn.; Swift Swim doubles the ability-bearer's Speed during rain .,419,None,None,Floatzel,https://pokemondb.net/pokedex/floatzel
422,https://pokemondb.net/pokedex/shellos,Shellos,Water,6.3,30.0,"{'Nor': 1.0, 'Fir': 0.5, 'Wat': 0.5, 'Ele': 2.0, 'Gra': 2.0, 'Ice': 0.5, 'Fig': 1.0, 'Poi': 1.0, 'Gro': 1.0}",Sand Force; Storm Drain; Sticky Hold,https://pokemondb.net/ability/sand-force; https://pokemondb.net/ability/storm-drain; https://pokemondb.net/ability/sticky-hold,"Sand Force raises the power of Ground , Rock and Steel type moves by 30% during a sandstorm . It also grants immunity to the sandstorm damage, if not already immune (currently this only applies to Shellos since all other Pokémon with the ability are already immune).; Storm Drain forces all single-target Water -type moves - used by any other Pokémon on the field - to target this Pokémon, and with 100% accuracy. The ability is most useful in double/triple battles. When hit by the move, it deals no damage to the ability-bearer but raises its Special Attack by one stage. Stats can be raised to a maximum of +6 stages each. Storm Drain will activate for an Water-type Hidden Power , but not Water-type Judgment . The ability is overridden by other Pokémon becoming the center of attention from the moves Follow Me or Rage Powder . In Generation 4 , Storm Drain did not increase Special Attack nor give immunity to Water-type attacks. It also did not activate for Hidden Power .; Sticky Hold prevents held items from being taken or switched. If a Pokémon with Sticky Hold is the leading party Pokémon, the chance of hooking a Pokémon during fishing increases.",423,None,None,Gastrodon,https://pokemondb.net/pokedex/gastrodon
423,https://pokemondb.net/pokedex/gastrodon,Gastrodon,"Water, Ground",29.9,90.0,"{'Nor': 1.0, 'Fir': 0.5, 'Wat': 1.0, 'Ele': 0.0, 'Gra': 4.0, 'Ice': 1.0, 'Fig': 1.0, 'Poi': 0.5, 'Gro': 1.0}",Sand Force; Storm Drain; Sticky Hold,https://pokemondb.net/ability/sand-force; https://pokemondb.net/ability/storm-drain; https://pokemondb.net/ability/sticky-hold,"Sand Force raises the power of Ground , Rock and Steel type moves by 30% during a sandstorm . It also grants immunity to the sandstorm damage, if not already immune (currently this only applies to Shellos since all other Pokémon with the ability are already immune).; Storm Drain forces all single-target Water -type moves - used by any other Pokémon on the field - to target this Pokémon, and with 100% accuracy. The ability is most useful in double/triple battles. When hit by the move, it deals no damage to the ability-bearer but raises its Special Attack by one stage. Stats can be raised to a maximum of +6 stages each. Storm Drain will activate for an Water-type Hidden Power , but not Water-type Judgment . The ability is overridden by other Pokémon becoming the center of attention from the moves Follow Me or Rage Powder . In Generation 4 , Storm Drain did not increase Special Attack nor give immunity to Water-type attacks. It also did not activate for Hidden Power .; Sticky Hold prevents held items from being taken or switched. If a Pokémon with Sticky Hold is the leading party Pokémon, the chance of hooking a Pokémon during fishing increases.",None,None,None,None,None
